Source,AName,AType,ASource,Target,BName,BType,BSource
FD11781,prostate cancer,disease,faers,FG1118,FOXO1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1429,HSD17B1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2753,PTK2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0399,CASP7,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1835,LYVE1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1463,HYAL1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3365,TP63,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3475,VDR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1492,IGF2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2504,PAWR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0923,ENO2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0444,CCNB1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0663,CREBBP,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3142,SPINT1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2793,RAF1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2586,PIK3CG,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0512,CDH2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2195,MKI67,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2828,REPS2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0661,CREB1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1036,FAS,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2824,RELA,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3263,TERT,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3348,TNFSF11,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0587,CHUK,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3409,TSPY1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0970,ERBB3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0140,ALOX12,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2749,PTGS2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1504,IKBKB,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1304,GSK3B,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2221,MMP7,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2957,SETD2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0125,AKT3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1073,FGF7,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1914,MET,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3517,XIAP,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2986,SKP2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1250,GNRHR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0899,EGR1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0443,CCNA2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2556,PDPK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1354,HDAC9,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1893,MCL1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0557,CFLAR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0310,BMP4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1647,KLK4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0986,ETS2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1549,ILK,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2837,RHOA,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1275,GRB2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2579,PIAS3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1496,IGFBP2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2695,PRKCE,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0168,ANXA5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2546,PDGFRA,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3247,TCF7L2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0503,CDC25C,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1437,HSP90B1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3403,TSG101,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1888,MCAM,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0890,EDNRB,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3281,TGFBR2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0121,AKR1C3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1443,HSPB1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0517,CDK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0849,DNMT1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2623,PLK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1553,INHA,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0739,CYP19A1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2975,SHBG,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0450,CCNG1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0297,BGLAP,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2215,MMP14,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2460,ODC1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3333,TNFRSF10B,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0234,ATM,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1309,GSTM1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1350,HDAC1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0141,ALOX15B,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0440,CCN1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2336,NCOA2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3447,UGT2B15,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1179,GAPDH,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0904,EIF3H,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0574,CHKA,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2779,PXN,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1119,FOXO3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0521,CDK6,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1096,FLT4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3369,TPD52,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0697,CTNND1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1583,ITGB4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1620,KDR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3478,VEGFC,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2806,RASSF1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2454,NTS,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1803,LOX,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3359,TOP2A,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0308,BMI1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3448,UGT2B17,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3337,TNFRSF11B,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1707,LGALS3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3358,TOP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2693,PRKCA,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3068,SMAD4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0174,APC,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3145,SPP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2803,RARB,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2906,SCAP,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3300,TIMP3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3332,TNFRSF10A,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1107,FOS,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1365,HGF,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2662,PPARG,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2714,PROM1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2337,NCOA3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2631,PMEPA1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1075,FGF8,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0728,CXCR4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1466,IBSP,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1434,HSD3B2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1643,KLK11,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1669,KRT5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3506,WNT3A,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1087,FKBP5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2397,NOTCH1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0716,CXCL12,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3525,XRCC1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3285,TGM4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1228,GLI1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3131,SP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2976,SHC1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2559,PEBP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2451,NTRK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1341,HBEGF,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0959,EPCAM,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0747,CYP27B1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0446,CCND2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3471,VAV3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1440,HSPA5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0685,CSNK2A1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0165,ANXA1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0299,BIRC2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0742,CYP1B1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0807,DIABLO,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2870,RPS6KB1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0814,DKK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0312,BMP7,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2821,RECK,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1591,JAK2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2431,NR3C1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0744,CYP24A1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1580,ITGB1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0740,CYP1A1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1037,FASLG,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0889,EDNRA,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1066,FGF1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0287,BCL2L11,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1433,HSD3B1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0271,BAK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3335,TNFRSF10D,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0508,CDH11,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2527,PCNA,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1017,FADD,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2208,MME,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0996,EZR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0315,BMX,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0971,ERBB4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0891,EEF1A1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2698,PRKD1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1470,ID1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1590,JAK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1439,HSPA4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3282,TGIF1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0300,BIRC3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2339,NCOR1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3118,SOD2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0831,DMTN,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0120,AKR1C2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3423,TWIST1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0166,ANXA2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2884,RUNX2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2340,NCOR2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3288,THBS1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0197,AREG,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1858,MAP2K4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1093,FLT1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1705,LGALS1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1002,F2R,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1864,MAPK14,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0309,BMP2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0097,AGK,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2903,SAT1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1495,IGFBP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2346,NDRG1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3417,TUBB,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3141,SPINK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0906,EIF4EBP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2335,NCOA1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0024,ABCG2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3352,TNK2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0701,CTSB,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1474,IFI27,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2411,NPM1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3066,SMAD2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1649,KLK6,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0375,CALR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0528,CDKN2B,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3299,TIMP2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1571,ITGA2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1868,MAPK9,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2380,NME1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1135,FST,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2786,RAC1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3278,TGFB2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2391,NOG,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1719,LIMK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3067,SMAD3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2578,PIAS1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2443,NRP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2805,RARS1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0128,ALCAM,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3170,SSTR1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1924,MIF,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2825,RELB,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3508,WNT5A,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2748,PTGS1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2367,NGFR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0167,ANXA3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2360,NFE2L2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0753,CYP3A4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1599,KAT5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0985,ETS1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0476,CD36,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0437,CCL5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2423,NQO1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0713,CXCL1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3181,STAT1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3185,STAT5A,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3186,STAT5B,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1438,HSPA1A,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3504,WNT1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0912,ELK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0905,EIF4E,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0972,ERCC1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0805,DHRS9,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2789,RAD51,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0851,DNMT3B,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3266,TFAP2A,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0505,CDC6,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0960,EPHA2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0173,APAF1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2426,NR1H2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0921,ENG,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0057,ADAM9,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1500,IGFBP7,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1568,IRS1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3190,STMN1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3528,XRCC6,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2243,MSH2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3334,TNFRSF10C,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2396,NOS3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1471,ID4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0509,CDH13,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1597,JUP,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3072,SMARCA4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0726,CXCR2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3136,SPARC,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1212,GHRH,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2318,NAB2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0142,ALOX5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3485,VIPR1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1760,LINC01194,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0501,CDC20,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0211,ARNT,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3280,TGFBR1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2245,MSH6,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0229,ATF3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0590,CISH,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2704,PRLR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0398,CASP6,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3534,YY1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3530,YBX1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0488,CD59,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3171,SSTR2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1894,MCM2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2960,SFRP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0395,CASP2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3172,SSTR5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3505,WNT2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0961,EPHA3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0317,BNIP3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1638,KLF5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3139,SPHK1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0109,AHR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0447,CCND3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1582,ITGB3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1211,GHR,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3159,SREBF1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3336,TNFRSF11A,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1272,GPX1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2353,NES,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0313,BMPR2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0754,CYP3A5,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1866,MAPK7,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2214,MMP13,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1219,GJA1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3116,SOCS3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0695,CTNNA1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1598,KAT2B,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0786,DDIT3,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2636,PMS2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2729,PSAP,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2573,PHB,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG1084,FHL2,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0122,AKR1C4,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3152,SQSTM1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG3114,SOCS1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0874,DUSP1,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG0463,CD151,gene,MalaCards
FD11781,prostate cancer,disease,faers,FG2619,PLG,gene,MalaCards
FD11800,prostatic adenoma,disease,faers,FG1646,KLK3,gene,MalaCards
FD11800,prostatic adenoma,disease,faers,FG3156,SRD5A1,gene,MalaCards
FD11828,protein c deficiency,disease,faers,FG2711,PROC,gene,MalaCards
FD11832,protein s deficiency,disease,faers,FG2716,PROS1,gene,MalaCards
FD11836,protein deficiency,disease,faers,FG2550,PDHX,gene,MalaCards
FD11846,proteinuria,disease,faers,FG0599,CLCN5,gene,MalaCards
FD11848,proteus syndrome,disease,faers,FG0123,AKT1,gene,MalaCards
FD11848,proteus syndrome,disease,faers,FG2741,PTEN,gene,MalaCards
FD11881,pseudofolliculitis,disease,faers,FG1673,KRT75,gene,MalaCards
FD11882,pseudofolliculitis barbae,disease,faers,FG1673,KRT75,gene,MalaCards
FD11884,pseudohypoaldosteronism,disease,faers,FG0708,CUL3,gene,MalaCards
FD11884,pseudohypoaldosteronism,disease,faers,FG1641,KLHL3,gene,MalaCards
FD11885,pseudohypoparathyroidism,disease,faers,FG1242,GNAS,gene,MalaCards
FD11896,pseudomyxoma peritonei,disease,faers,FG1672,KRT7,gene,MalaCards
FD11896,pseudomyxoma peritonei,disease,faers,FG0535,CDX2,gene,MalaCards
FD11896,pseudomyxoma peritonei,disease,faers,FG2290,MUC5AC,gene,MalaCards
FD11896,pseudomyxoma peritonei,disease,faers,FG2287,MUC2,gene,MalaCards
FD11902,pseudoxanthoma elasticum,disease,faers,FG0016,ABCC6,gene,MalaCards
FD11906,psoriasis,disease,faers,FG1378,HLA-C,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0643,COMT,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2713,PRODH,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0812,DISC1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0765,DAOA,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0864,DRD3,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2702,PRL,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG3051,SLC6A4,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0293,BDNF,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0863,DRD2,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0873,DTNBP1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1453,HTR2A,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0865,DRD4,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2439,NRG1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1853,MAOB,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0862,DRD1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2826,RELN,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG3050,SLC6A3,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1456,HTR2C,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1457,HTR3A,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1449,HTR1A,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0583,CHRNA7,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2393,NOS1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0773,DBH,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG3370,TPH1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0623,CNR1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG0751,CYP2D6,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG1169,GAD1,gene,MalaCards
FD11936,psychotic disorder,disease,faers,FG2485,OXT,gene,MalaCards
